M130000165,広尾 3 17 4
M130000963,広尾 5 2 14
M130003789,広尾 5 2 16
M130003771,広尾 5 3 3
M130000958,広尾 5 4 20 FULU1
M130000957,広尾 5 4 20 FULU2
M130000597,広尾 5 19 1 北島デンタルヴィラ3A
M130000598,広尾 5 19 1 北島デンタルヴィラ4D
M130004110,本町 1 11 16
M130007196,本町 1 12 1 フルール初台201
M130004369,本町 1 25 1
M130001069,本町 1 51 9 シャトレ初台401
M130003433,本町 2 4 11 ルージュ
M130001000,本町 2 18 11
M130010295,本町 2 27 17 渋谷区本町 安藤邸１・２階
M130004517,本町 2 29 7
M130005025,本町 2 29 7
M130008052,本町 2 30 6 アトリラルージュ106
M130002411,本町 2 30 6 アトリラルージュ108
M130006180,本町 2 30 6 アトリラルージュ109
M130002413,本町 2 30 6 アトリラルージュ201
M130005964,本町 2 30 6 アトリラルージュ202
M130005550,本町 2 30 6 アトリラルージュ207
M130002195,本町 2 33 2 初台ワールドマンション406
M130002197,本町 2 33 2 初台ワールドマンション412
M130003423,本町 2 41 21 アトリラビビアン2 2F
M130003422,本町 2 41 21 アトリラビビアン2 C
M130003206,本町 3 11 3 ホーヨー東京レジデンス西新宿5丁目 701
M130006858,本町 3 13 3 エディフィス西新宿 101
M130009392,本町 3 13 3 エディフィス西新宿 201
M130009393,本町 3 13 3 エディフィス西新宿 303
M130009897,本町 3 13 3 エディフィス西新宿202
M130000271,本町 3 18 5 ﾗﾋﾟｽ西新宿2 101
M130000273,本町 3 18 5 ﾗﾋﾟｽ西新宿2 102
M130000274,本町 3 18 5 ﾗﾋﾟｽ西新宿2 103
M130000275,本町 3 18 5 ﾗﾋﾟｽ西新宿2 201
M130000276,本町 3 18 5 ﾗﾋﾟｽ西新宿2 202
M130000277,本町 3 18 5 ﾗﾋﾟｽ西新宿2 203
M130000278,本町 3 18 5 ﾗﾋﾟｽ西新宿2 204
M130000279,本町 3 18 5 ﾗﾋﾟｽ西新宿2 301
M130000280,本町 3 18 5 ﾗﾋﾟｽ西新宿2 302
M130000281,本町 3 18 5 ﾗﾋﾟｽ西新宿2 303
M130000283,本町 3 18 5 ﾗﾋﾟｽ西新宿2 401
M130000286,本町 3 18 5 ﾗﾋﾟｽ西新宿2 402
M130000285,本町 3 18 5 ﾗﾋﾟｽ西新宿2 403
M130007209,本町 3 20 4
M130010584,本町 3 20 5 ＫＳＫビル 301
M130004098,本町 3 20 5 KSKビル101
M130004099,本町 3 20 5 KSKビル201
M130009950,本町 3 21 1
M130010861,本町 3 21 1 スタジオ１　101
M130007889,本町 3 21 6 サニーコート 1F
M130000475,本町 3 21 6 パレスK&K202
M130000477,本町 3 21 6 パレスK&K203
M130000478,本町 3 21 6 パレスK&K205
M130000474,本町 3 21 6 パレスK&K302
M130009050,本町 3 25 7 ランデン西新宿 201
M130002395,本町 3 26 16
M130006294,本町 3 36 15
M130008824,本町 3 39 3 ＫＩビル
M130007741,本町 3 49 12 キャッスルパレス西新宿 206
M130007742,本町 3 49 12 キャッスルパレス西新宿 402
M130011486,本町 4 23 2 コーポラス宮崎 201
M130011487,本町 4 23 2 コーポラス宮崎 202
M130011489,本町 4 23 2 コーポラス宮崎 205
M130007707,本町 4 33 5
M130009906,本町 4 41 12 Ｆマンション105
M130008373,本町 4 41 12 Ｆマンション106
M130008143,本町 4 41 12 Ｆマンション109
M130006415,本町 4 41 12 Ｆマンション110
M130008661,本町 4 41 12 Ｆマンション202
M130002167,本町 4 41 12 Fマンション206
M130005564,本町 4 41 12 Fマンション207
M130005127,本町 4 41 12 Fマンション208
M130009585,本町 4 41 12 Ｆマンション209
M130006609,本町 4 41 12 Ｆマンション210
M130007389,本町 4 41 12 Ｆマンション301
M130006417,本町 4 41 12 Ｆマンション302
M130002158,本町 4 41 12 Fマンション303
M130005251,本町 4 41 12 Ｆマンション306
M130004103,本町 4 41 12 Ｆマンション307
M130004100,本町 4 41 12 Ｆマンション308
M130008142,本町 4 41 12 Ｆマンション309
M130006480,本町 4 41 12 Ｆマンション310
M130003516,本町 4 41 12 Fマンション401
M130007710,本町 4 41 12 Fマンション403
M130002935,本町 4 41 12 Ｆマンション404
M130002701,本町 4 41 12 Ｆマンション405
M130006418,本町 4 41 12 Ｆマンション407
M130008319,本町 4 41 12 Ｆマンション408
M130005852,本町 4 41 12 Fマンション409
M130008375,本町 4 41 12 Ｆマンション502
M130007197,本町 4 41 12 Ｆマンション503
M130004104,本町 4 41 12 Ｆマンション504
M130009301,本町 4 44 8
M130005087,本町 5 1 17 佐藤ハイツ202
M130005099,本町 5 1 17 佐藤ハイツ203
M130008617,本町 5 10 12 本町サンハイツ201
M130001982,本町 5 10 12 本町サンハイツ205
M130008616,本町 5 10 12 本町サンハイツ301
M130008618,本町 5 10 12 本町サンハイツ302
M130010581,本町 5 13 5 渋谷区本町５丁目貸家
M130004113,本町 5 15 4 コンフォートビル201
M130004112,本町 5 15 4 コンフォートビル301
M130004114,本町 5 15 4 コンフォートビル303
M130004523,本町 5 27 11
M130003424,本町 6 2 2 アトリラ3 1F
M130008300,本町 6 11 1 田中ビル２号館２階
M130004746,本町 6 14 1 栄和ハウス103
M130004749,本町 6 14 1 栄和ハウス201
M130004750,本町 6 14 1 栄和ハウス203
M130003277,本町 6 14 7 Ｃｈｅｌｓｅａ初台102
M130003285,本町 6 14 7 Ｃｈｅｌｓｅａ初台201
M130003286,本町 6 14 7 Ｃｈｅｌｓｅａ初台203
M130010108,本町 6 29 10 プラティーク渋谷本町 101
M130004515,本町 6 39 11
M130002427,円山町 7 1
M130007881,円山町 7 2 エディフィス渋谷 102
M130010297,円山町 7 2 エディフィス渋谷 202
M130009900,円山町 7 2 エディフィス渋谷301
M130009902,円山町 7 2 エディフィス渋谷501
M130004707,円山町 11 4 トーシンコーポ円山103
M130004708,円山町 11 4 トーシンコーポ円山203
M130004713,円山町 11 4 トーシンコーポ円山206
M130004714,円山町 11 4 トーシンコーポ円山302
M130004715,円山町 11 4 トーシンコーポ円山303
M130004716,円山町 11 4 トーシンコーポ円山305
M130004718,円山町 11 4 トーシンコーポ円山306
M130004705,円山町 11 4 トーシンコーポ円山401
M130008165,円山町 24 5 メゾンブランシュ神泉 403
M130000961,元代々木町 21 12
M130005832,代々木 1 10 7 第一夢工房ビル301
M130003463,代々木 1 10 7 第一夢工房ビル401
M130010862,代々木 1 10 8 シャトレー代々木第二501
M130008228,代々木 1 10 8 第二夢工房ビル301
M130008713,代々木 1 10 8 第二夢工房ビル401
M130009726,代々木 1 37 4 レイガーデン101
M130005406,代々木 1 43 2 ｋｕｆｕ 102
M130005403,代々木 1 43 2 ｋｕｆｕ 201
M130004525,代々木 1 54 6 ダイヤエステーツ代々木501
M130003273,代々木 1 54 6 ダイヤエステーツ代々木502
M130005161,代々木 2 16 14 ハニービービル101
M130005162,代々木 2 16 14 ハニービービル105
M130007890,代々木 3 38 11 富士見マンション 301
M130005954,代々木 3 38 11 富士見マンション201
M130005831,代々木 3 38 11 富士見マンション601
M130005400,代々木 4 17 12
